Date,Price,Open,High,Low,Vol.,Change %
2011-01-10,7.4099,7.5791,7.61,7.3071,,-1.93%
2011-01-09,7.5561,7.8504,8.3048,7.2944,,-3.85%
2011-01-08,7.859,7.9187,9.2648,7.6077,,-1.42%
2011-01-07,7.9725,7.5155,8.118,7.3505,,6.05%
2011-01-06,7.5178,7.2154,7.8179,7.2007,,4.15%
2011-01-05,7.2184,6.9663,7.3632,6.8882,,3.71%
2011-01-04,6.9605,6.8686,7.0595,6.7751,,1.22%
2011-01-03,6.8769,6.8052,7.2248,6.7508,,1.07%
2011-01-02,6.8041,6.8247,6.9546,6.6365,,-0.35%
2011-01-01,6.8278,7.1847,7.2204,6.7805,,-4.91%
2010-01-12,7.1801,6.9939,7.3691,6.9191,,2.72%
2010-01-11,6.9903,6.7571,7.0908,6.7049,,3.09%
2010-01-10,6.7807,6.856,7.0333,6.7375,,-1.12%
2010-01-09,6.8573,7.2661,7.286,6.844,,-5.73%
2010-01-08,7.2739,6.9288,7.3034,6.7559,,5.04%
2010-01-07,6.9252,7.2293,7.3197,6.8506,,-4.05%
2010-01-06,7.2175,6.7606,7.2434,6.7069,,6.69%
2010-01-05,6.7647,6.7192,7.0474,6.6696,,0.63%
2010-01-04,6.7222,6.8418,6.8777,6.6551,,-1.86%
2010-01-03,6.8494,6.6175,6.8613,6.6022,,3.27%
2010-01-02,6.6322,6.9729,7.0178,6.6158,,-4.77%
2010-01-01,6.9647,6.9045,7.0156,6.8181,,0.79%
2009-01-12,6.91,6.9389,7.0481,6.8025,,-0.41%
2009-01-11,6.9386,6.9152,7.0,6.7223,,0.42%
2009-01-10,6.9094,6.7278,6.9244,6.684,,2.77%
2009-01-09,6.7229,6.7154,6.8395,6.6318,,-0.02%
2009-01-08,6.7241,6.7218,6.7998,6.6033,,-0.06%
2009-01-07,6.7283,7.099,7.3498,6.719,,-5.26%
2009-01-06,7.1018,7.0899,7.4305,6.8994,,0.39%
2009-01-05,7.0739,7.0721,7.2009,6.8464,,0.05%
2009-01-04,7.0706,7.2411,7.4791,6.976,,-2.32%
2009-01-03,7.2382,7.7413,8.0552,7.0386,,-6.02%
2009-01-02,7.7021,7.1799,7.7655,6.8784,,6.77%
2009-01-01,7.2134,7.3198,7.6273,6.9094,,-1.48%
2008-01-12,7.3215,6.6639,7.5679,6.6345,,9.76%
2008-01-11,6.6702,6.7245,6.9642,6.5298,,-0.66%
2008-01-10,6.7148,6.1658,7.0552,6.145,,8.99%
2008-01-09,6.1611,5.8625,6.2441,5.8556,,5.15%
2008-01-08,5.8594,5.7759,5.8716,5.7518,,1.40%
2008-01-07,5.7785,5.8866,5.9543,5.7632,,-1.90%
2008-01-06,5.8905,5.7516,5.9203,5.7256,,2.26%
2008-01-05,5.7602,5.7724,5.7915,5.6637,,-0.20%
2008-01-04,5.7716,5.9754,5.9968,5.725,,-3.56%
2008-01-03,5.9847,5.9206,6.1565,5.8847,,1.05%
2008-01-02,5.9224,5.8823,5.9302,5.7263,,0.54%
2008-01-01,5.8906,5.6982,6.024,5.6767,,3.24%
2007-01-12,5.7055,5.6452,5.7315,5.622,,1.16%
2007-01-11,5.6403,5.4748,5.7292,5.4696,,2.89%
2007-01-10,5.4819,5.524,5.5512,5.4065,,-0.80%
2007-01-09,5.5261,5.6983,5.7513,5.5182,,-3.16%
2007-01-08,5.7064,5.6028,5.83,5.5635,,1.77%
2007-01-07,5.607,5.5946,5.6367,5.4961,,0.31%
2007-01-06,5.5899,5.64,5.714,5.5421,,-1.00%
2007-01-05,5.6461,5.5435,5.667,5.5193,,1.76%
2007-01-04,5.5486,5.7465,5.7896,5.5373,,-3.34%
2007-01-03,5.7401,5.7296,5.8651,5.7186,,0.06%
2007-01-02,5.7367,5.5833,5.7677,5.5695,,2.70%
2007-01-01,5.586,5.6094,5.686,5.5473,,-0.58%
2006-01-12,5.6187,5.7112,5.7272,5.5829,,-1.67%
2006-01-11,5.7143,5.8016,5.8099,5.6509,,-1.58%
2006-01-10,5.8059,5.8532,5.913,5.7696,,-0.94%
2006-01-09,5.8609,5.8815,5.923,5.7554,,-0.46%
2006-01-08,5.888,5.8558,5.8968,5.7944,,0.54%
2006-01-07,5.8563,5.8808,5.9287,5.8193,,-0.62%
2006-01-06,5.8931,5.9321,5.9891,5.861,,-0.75%
2006-01-05,5.9375,5.9379,6.0888,5.9235,,0.04%
2006-01-04,5.9351,5.9689,5.9825,5.8744,,-0.65%
2006-01-03,5.9741,6.0267,6.0823,5.9145,,-0.94%
2006-01-02,6.0309,5.9363,6.05,5.9285,,1.52%
2006-01-01,5.9405,6.0345,6.0724,5.9164,,-1.79%
2005-01-12,6.0485,6.141,6.1616,6.0215,,-1.45%
2005-01-11,6.1373,6.1711,6.2779,6.0989,,-0.60%
2005-01-10,6.1746,5.9887,6.1945,5.9754,,3.11%
2005-01-09,5.9884,6.0259,6.0655,5.9768,,-0.68%
2005-01-08,6.0296,6.0189,6.0552,5.9632,,0.20%
2005-01-07,6.0174,6.0841,6.1319,5.9879,,-1.20%
2005-01-06,6.0907,5.9604,6.1289,5.9335,,2.12%
2005-01-05,5.9645,5.9686,5.9905,5.8953,,-0.07%
2005-01-04,5.9687,5.9058,5.9971,5.8816,,0.99%
2005-01-03,5.9101,5.8874,5.9192,5.8036,,0.38%
2005-01-02,5.8879,5.877,5.9313,5.8033,,0.19%
2005-01-01,5.8765,5.8362,5.8956,5.8047,,0.65%
2004-01-12,5.8385,5.8917,5.9284,5.7918,,-0.94%
2004-01-11,5.8937,5.9188,5.9803,5.8516,,-0.51%
2004-01-10,5.924,5.8366,5.9489,5.797,,1.37%
2004-01-09,5.8438,5.915,5.9735,5.8183,,-1.36%
2004-01-08,5.9243,6.0012,6.0439,5.8977,,-1.08%
2004-01-07,5.9889,6.0123,6.0706,5.9659,,-0.49%
2004-01-06,6.0184,5.9476,6.1001,5.9235,,1.09%
2004-01-05,5.9535,5.894,6.0076,5.8149,,1.01%
2004-01-04,5.894,5.9531,5.9687,5.8375,,-1.05%
2004-01-03,5.9564,5.8552,6.0079,5.7715,,1.72%
2004-01-02,5.8559,5.8635,5.9037,5.7716,,-0.24%
2004-01-01,5.8701,5.8002,5.9046,5.7695,,1.00%
2003-01-12,5.8121,5.835,5.8634,5.7108,,-0.64%
2003-01-11,5.8493,5.8454,5.8615,5.6807,,0.05%
2003-01-10,5.8464,5.8746,5.9125,5.754,,-0.65%
2003-01-09,5.8845,5.9827,6.0005,5.6934,,-1.53%
2003-01-08,5.9758,5.9915,6.0625,5.9406,,-0.35%
2003-01-07,5.9965,5.8951,6.064,5.8684,,1.46%
2003-01-06,5.9103,5.9915,6.0059,5.8105,,-0.95%
2003-01-05,5.9672,6.0162,6.1037,5.9498,,-0.83%
2003-01-04,6.0172,6.2519,6.279,6.0079,,-3.78%
2003-01-03,6.2539,6.2675,6.3629,6.1739,,-0.40%
2003-01-02,6.2789,6.2821,6.3222,6.1709,,-0.22%
2003-01-01,6.293,6.2983,6.3387,6.1985,,0.04%
2002-01-12,6.2907,6.1039,6.3301,6.0823,,3.02%
2002-01-11,6.1064,6.1887,6.2722,6.0887,,-1.42%
2002-01-10,6.1945,6.2812,6.2965,6.1482,,-1.45%
2002-01-09,6.2855,6.2712,6.4101,6.1497,,0.38%
2002-01-08,6.2618,6.3836,6.5785,6.1847,,-1.77%
2002-01-07,6.3744,6.1904,6.6241,6.1445,,3.06%
2002-01-06,6.1852,6.2064,6.2954,6.1105,,-0.34%
2002-01-05,6.2063,6.3315,6.4538,6.188,,-2.06%
2002-01-04,6.3366,6.1547,6.3552,6.1447,,2.88%
2002-01-03,6.1595,6.1452,6.2576,6.0905,,0.22%
