Date,Price,Open,High,Low,Vol.,Change %
2021-01-03,1.3941,1.4273,1.4326,1.3804,,-2.37%
2021-01-02,1.428,1.4689,1.4749,1.377,,-2.78%
2021-01-01,1.4689,1.4679,1.4851,1.4446,,0.10%
2020-01-12,1.4674,1.4976,1.5199,1.4643,,-1.97%
2020-01-11,1.4969,1.5507,1.5596,1.4886,,-3.52%
2020-01-10,1.5515,1.5159,1.5697,1.5105,,2.39%
2020-01-09,1.5153,1.5004,1.5405,1.4894,,1.04%
2020-01-08,1.4997,1.5329,1.5404,1.4976,,-2.17%
2020-01-07,1.533,1.5294,1.5395,1.495,,0.27%
2020-01-06,1.5289,1.5618,1.5653,1.4827,,-1.98%
2020-01-05,1.5598,1.5904,1.6304,1.5439,,-1.92%
2020-01-04,1.5903,1.6959,1.7141,1.5614,,-6.19%
2020-01-03,1.6952,1.5962,1.8722,1.5748,,6.58%
2020-01-02,1.5906,1.5517,1.606,1.5116,,2.56%
2020-01-01,1.5509,1.4712,1.5533,1.4689,,5.44%
2019-01-12,1.4709,1.4789,1.4934,1.4616,,-0.44%
2019-01-11,1.4774,1.4705,1.4956,1.4512,,0.51%
2019-01-10,1.4699,1.4844,1.5038,1.4611,,-0.94%
2019-01-09,1.4839,1.5033,1.5072,1.4605,,-0.99%
2019-01-08,1.4987,1.4697,1.5385,1.4625,,1.99%
2019-01-07,1.4694,1.4577,1.4728,1.4374,,0.73%
2019-01-06,1.4587,1.4407,1.4822,1.4362,,1.39%
2019-01-05,1.4387,1.3918,1.4492,1.3899,,3.40%
2019-01-04,1.3914,1.4118,1.4206,1.3744,,-1.67%
2019-01-03,1.415,1.4121,1.4243,1.3978,,0.26%
2019-01-02,1.4114,1.3827,1.414,1.3766,,2.15%
2019-01-01,1.3817,1.4454,1.4911,1.3806,,-4.31%
2018-01-12,1.4439,1.3587,1.4494,1.3549,,5.59%
2018-01-11,1.3674,1.4017,1.4029,1.3617,,-2.42%
2018-01-10,1.4013,1.408,1.4351,1.3976,,-0.44%
2018-01-09,1.4075,1.4342,1.4552,1.4082,,-1.82%
2018-01-08,1.4336,1.3594,1.4376,1.3505,,5.52%
2018-01-07,1.3586,1.3649,1.3748,1.3424,,-0.26%
2018-01-06,1.3621,1.3404,1.372,1.3198,,1.66%
2018-01-05,1.3399,1.3398,1.3526,1.3182,,0.00%
2018-01-04,1.3399,1.3633,1.37,1.3211,,-1.75%
2018-01-03,1.3637,1.364,1.381,1.3359,,0.02%
2018-01-02,1.3634,1.3329,1.376,1.331,,2.32%
2018-01-01,1.3325,1.3154,1.3352,1.2935,,1.32%
2017-01-12,1.3152,1.3435,1.3488,1.2991,,-2.08%
2017-01-11,1.3431,1.309,1.3457,1.295,,2.65%
2017-01-10,1.3084,1.3174,1.3232,1.2947,,-0.73%
2017-01-09,1.318,1.3125,1.3198,1.2821,,0.44%
2017-01-08,1.3122,1.2927,1.3324,1.2853,,1.57%
2017-01-07,1.2919,1.3583,1.3745,1.2881,,-4.71%
2017-01-06,1.3558,1.3908,1.4017,1.3451,,-2.46%
2017-01-05,1.39,1.347,1.3915,1.329,,3.68%
2017-01-04,1.3407,1.3073,1.3527,1.3052,,2.62%
2017-01-03,1.3065,1.2983,1.3379,1.2891,,0.66%
2017-01-02,1.2979,1.3327,1.3378,1.2806,,-2.56%
2017-01-01,1.332,1.3583,1.3673,1.3091,,-2.04%
2016-01-12,1.3598,1.3315,1.3733,1.3104,,2.26%
2016-01-11,1.3297,1.3285,1.381,1.3068,,0.12%
2016-01-10,1.3281,1.344,1.3525,1.304,,-0.97%
2016-01-09,1.3411,1.3519,1.3802,1.3327,,-0.78%
2016-01-08,1.3516,1.358,1.3786,1.3204,,-0.39%
2016-01-07,1.3569,1.375,1.3811,1.3237,,-1.28%
2016-01-06,1.3745,1.3909,1.4221,1.3563,,-1.14%
2016-01-05,1.3904,1.3721,1.4179,1.3573,,1.49%
2016-01-04,1.37,1.3578,1.3979,1.3155,,1.03%
2016-01-03,1.3561,1.4024,1.4103,1.3226,,-3.19%
2016-01-02,1.4008,1.3788,1.4807,1.3755,,1.63%
2016-01-01,1.3784,1.3717,1.4692,1.367,,0.65%
2015-01-12,1.3695,1.345,1.4197,1.3236,,1.88%
2015-01-11,1.3442,1.4189,1.4262,1.3407,,-5.10%
2015-01-10,1.4165,1.4634,1.4796,1.3997,,-3.15%
2015-01-09,1.4626,1.4536,1.4926,1.4275,,0.67%
2015-01-08,1.4529,1.4165,1.5257,1.3672,,2.62%
2015-01-07,1.4158,1.3867,1.4405,1.3759,,2.18%
2015-01-06,1.3856,1.3913,1.4131,1.3671,,-0.37%
2015-01-05,1.3908,1.3562,1.3982,1.336,,2.57%
2015-01-04,1.356,1.3519,1.3826,1.3027,,0.35%
2015-01-03,1.3513,1.3375,1.3576,1.2904,,0.69%
2015-01-02,1.342,1.4037,1.416,1.3323,,-3.89%
2015-01-01,1.3963,1.2309,1.6463,1.1889,,13.46%
2014-01-12,1.2306,1.2187,1.2771,1.2124,,1.18%
2014-01-11,1.2162,1.1871,1.2234,1.1831,,3.10%
2014-01-10,1.1796,1.197,1.2198,1.1786,,-1.42%
2014-01-09,1.1966,1.1687,1.2091,1.1432,,2.69%
2014-01-08,1.1653,1.184,1.1937,1.165,,-1.53%
2014-01-07,1.1834,1.1952,1.2033,1.1695,,-0.99%
2014-01-06,1.1952,1.1987,1.2084,1.1788,,-0.38%
2014-01-05,1.1997,1.223,1.235,1.1916,,-1.83%
2014-01-04,1.2221,1.22,1.232,1.2012,,0.21%
2014-01-03,1.2195,1.2754,1.2794,1.2113,,-4.11%
2014-01-02,1.2718,1.2605,1.2772,1.2228,,1.00%
2014-01-01,1.2592,1.256,1.2951,1.2185,,0.37%
2013-01-12,1.2546,1.2113,1.2762,1.2009,,3.63%
2013-01-11,1.2107,1.1659,1.2204,1.1416,,3.88%
2013-01-10,1.1655,1.1861,1.1891,1.1425,,-1.66%
2013-01-09,1.1852,1.2027,1.2033,1.1477,,-1.85%
2013-01-08,1.2076,1.2019,1.2235,1.164,,0.52%
2013-01-07,1.2013,1.1584,1.2064,1.1153,,3.80%
2013-01-06,1.1573,1.0881,1.1758,1.0758,,5.87%
2013-01-05,1.0931,1.0373,1.0963,1.0347,,5.38%
2013-01-04,1.0373,1.0107,1.048,1.0034,,2.65%
2013-01-03,1.0105,1.0455,1.0488,1.0021,,-3.26%
2013-01-02,1.0445,1.0534,1.0691,1.0381,,-0.81%
2013-01-01,1.053,1.0507,1.0598,1.0122,,0.27%
2012-01-12,1.0502,1.0324,1.0604,1.0167,,1.58%
2012-01-11,1.0339,1.0347,1.0373,1.0088,,0.00%
2012-01-10,1.0339,1.0252,1.0593,1.0229,,0.88%
2012-01-09,1.0249,1.0178,1.0368,1.0094,,1.13%
2012-01-08,1.0134,0.9757,1.0188,0.9657,,3.87%
2012-01-07,0.9756,1.0282,1.0295,0.9691,,-5.15%
2012-01-06,1.0286,1.0581,1.0725,1.0251,,-2.66%
2012-01-05,1.0567,1.0573,1.0853,1.0543,,0.00%
2012-01-04,1.0567,1.0601,1.0703,1.0451,,-1.30%
2012-01-03,1.0706,1.0297,1.0714,1.0155,,3.97%
2012-01-02,1.0297,1.0225,1.048,1.005,,0.67%
2012-01-01,1.0228,1.0421,1.045,1.01,,-1.87%
2011-01-12,1.0423,1.0647,1.0801,1.0378,,-2.09%
2011-01-11,1.0646,1.0809,1.1258,1.0637,,-1.54%
2011-01-10,1.0812,1.1362,1.1533,1.0746,,-5.04%
2011-01-09,1.1386,1.1597,1.2149,1.0738,,-1.77%
2011-01-08,1.1591,1.1457,1.398,1.1379,,0.22%
2011-01-07,1.1565,1.1088,1.1641,1.0894,,4.29%
2011-01-06,1.1089,1.0976,1.1524,1.089,,1.08%
2011-01-05,1.0971,1.0525,1.1046,1.0438,,4.28%
2011-01-04,1.0521,1.0537,1.069,1.035,,-0.13%
2011-01-03,1.0535,1.0567,1.1469,1.0451,,-0.24%
2011-01-02,1.056,1.0612,1.079,1.0189,,-0.54%
2011-01-01,1.0617,1.0473,1.0866,1.0286,,1.55%
2010-01-12,1.0455,1.038,1.0725,1.0237,,0.59%
2010-01-11,1.0394,1.0331,1.049,1.0087,,0.46%
2010-01-10,1.0346,1.0527,1.0802,1.0274,,-1.72%
2010-01-09,1.0527,1.1035,1.1056,1.0371,,-4.86%
2010-01-08,1.1065,1.0611,1.1121,1.0339,,4.22%
2010-01-07,1.0617,1.1058,1.1284,1.0411,,-3.91%
2010-01-06,1.1049,1.0213,1.1053,1.0151,,8.04%
2010-01-05,1.0227,1.0084,1.0758,0.984,,1.91%
2010-01-04,1.0035,1.0347,1.0406,0.9913,,-3.04%
2010-01-03,1.035,1.039,1.0439,1.0122,,-0.55%
2010-01-02,1.0407,1.0713,1.0895,1.0251,,-2.32%
2010-01-01,1.0654,1.0763,1.0771,1.0451,,-0.99%
2009-01-12,1.076,1.0862,1.0969,1.0556,,-0.99%
2009-01-11,1.0868,1.0862,1.1052,1.056,,0.33%
2009-01-10,1.0832,1.0923,1.1214,1.0621,,-0.82%
2009-01-09,1.0922,1.1186,1.1373,1.0859,,-2.30%
2009-01-08,1.1179,1.1213,1.1425,1.0971,,-0.21%
2009-01-07,1.1203,1.142,1.197,1.1074,,-1.85%
2009-01-06,1.1414,1.1669,1.1874,1.1335,,-2.44%
2009-01-05,1.17,1.2088,1.2125,1.1542,,-3.16%
2009-01-04,1.2082,1.269,1.2786,1.1829,,-4.75%
2009-01-03,1.2684,1.3351,1.3689,1.2547,,-4.97%
2009-01-02,1.3348,1.3527,1.3744,1.2583,,-1.56%
2009-01-01,1.356,1.3201,1.3659,1.2317,,2.43%
2008-01-12,1.3238,1.2629,1.39,1.2338,,5.24%
2008-01-11,1.2579,1.2925,1.347,1.2219,,-2.74%
2008-01-10,1.2933,1.1233,1.4421,1.115,,15.02%
2008-01-09,1.1244,1.063,1.1551,1.0592,,6.29%
2008-01-08,1.0579,1.0143,1.0725,1.0136,,4.38%
2008-01-07,1.0135,1.0218,1.0353,0.9958,,-0.90%
2008-01-06,1.0227,1.0045,1.0303,0.9968,,1.89%
2008-01-05,1.0037,1.0237,1.0302,0.9912,,-2.00%
2008-01-04,1.0242,1.1,1.1056,1.0159,,-7.10%
2008-01-03,1.1025,1.0305,1.122,1.0173,,6.89%
2008-01-02,1.0314,1.0318,1.0347,0.9859,,-0.19%
2008-01-01,1.0334,1.0076,1.0666,1.0029,,2.61%
2007-01-12,1.0071,1.001,1.032,0.986,,0.84%
2007-01-11,0.9987,0.9256,1.0522,0.923,,7.90%
2007-01-10,0.9256,0.9667,0.9748,0.9236,,-4.39%
2007-01-09,0.9681,1.0141,1.0319,0.9655,,-4.31%
2007-01-08,1.0117,0.9789,1.0769,0.9637,,3.40%
2007-01-07,0.9784,0.9601,0.983,0.9287,,1.42%
2007-01-06,0.9647,0.9856,0.987,0.9494,,-2.13%
2007-01-05,0.9857,0.9974,1.0081,0.9814,,-1.14%
2007-01-04,0.9971,1.0166,1.0193,0.9857,,-2.00%
2007-01-03,1.0174,1.0403,1.0664,1.0113,,-2.27%
2007-01-02,1.041,1.0342,1.0454,1.0178,,0.53%
2007-01-01,1.0355,1.0412,1.0416,1.0106,,-0.39%
2006-01-12,1.0396,1.0574,1.0696,1.0179,,-1.70%
2006-01-11,1.0576,1.0382,1.0674,1.0311,,1.88%
2006-01-10,1.0381,1.0727,1.0815,1.0359,,-3.09%
2006-01-09,1.0712,1.0629,1.0811,1.0489,,0.74%
2006-01-08,1.0633,1.0607,1.0764,1.0484,,0.34%
2006-01-07,1.0597,1.0993,1.1024,1.0516,,-3.83%
2006-01-06,1.1019,1.091,1.1133,1.0812,,1.05%
2006-01-05,1.0905,1.0639,1.1066,1.0475,,2.35%
2006-01-04,1.0655,1.0707,1.0784,1.0432,,-0.50%
2006-01-03,1.0709,1.0258,1.0896,1.0197,,4.31%
2006-01-02,1.0267,1.0312,1.0471,1.0232,,-0.47%
2006-01-01,1.0315,1.0376,1.0598,1.0296,,-0.64%
2005-01-12,1.0381,1.0304,1.0507,1.0113,,0.82%
2005-01-11,1.0297,1.037,1.0567,1.026,,-0.68%
2005-01-10,1.0367,1.0135,1.0452,1.0046,,2.08%
2005-01-09,1.0156,1.057,1.0667,1.0105,,-3.93%
2005-01-08,1.0572,1.026,1.0612,1.021,,3.10%
2005-01-07,1.0254,1.022,1.0467,1.0034,,0.24%
2005-01-06,1.0229,1.0596,1.0698,1.0067,,-3.52%
2005-01-05,1.0602,1.0706,1.0849,1.057,,-1.01%
2005-01-04,1.071,1.0807,1.1024,1.0627,,-1.02%
2005-01-03,1.082,1.0854,1.1008,1.0686,,-0.41%
2005-01-02,1.0865,1.0842,1.096,1.0493,,0.18%
2005-01-01,1.0846,1.1224,1.1309,1.0826,,-3.35%
2004-01-12,1.1222,1.1337,1.1554,1.114,,-1.24%
2004-01-11,1.1363,1.1185,1.1393,1.0919,,1.65%
2004-01-10,1.1179,1.1044,1.122,1.0839,,1.38%
2004-01-09,1.1027,1.1193,1.1555,1.0997,,-1.60%
2004-01-08,1.1206,1.1143,1.1319,1.0973,,0.93%
2004-01-07,1.1103,1.1443,1.1486,1.1019,,-3.10%
2004-01-06,1.1458,1.1139,1.1757,1.1117,,2.78%
2004-01-05,1.1148,1.0682,1.1536,1.0601,,4.24%
2004-01-04,1.0695,1.0298,1.079,1.0103,,3.80%
2004-01-03,1.0303,1.0249,1.0822,1.0044,,0.66%
2004-01-02,1.0235,1.0415,1.057,1.0153,,-1.66%
2004-01-01,1.0408,1.071,1.0741,1.0233,,-2.95%
2003-01-12,1.0724,1.067,1.0898,1.0498,,0.29%
2003-01-11,1.0693,1.0548,1.0756,1.0167,,1.52%
2003-01-10,1.0533,1.1142,1.1166,1.0517,,-5.57%
2003-01-09,1.1154,1.1039,1.119,1.0776,,1.10%
2003-01-08,1.1033,1.1246,1.1572,1.0792,,-1.95%
2003-01-07,1.1252,1.0993,1.1374,1.0699,,2.41%
2003-01-06,1.0987,1.1827,1.1849,1.0963,,-6.75%
2003-01-05,1.1782,1.1778,1.1996,1.16,,0.02%
2003-01-04,1.178,1.2237,1.2254,1.1687,,-3.85%
2003-01-03,1.2252,1.2128,1.2682,1.2,,0.89%
2003-01-02,1.2144,1.2501,1.2591,1.2088,,-2.74%
2003-01-01,1.2486,1.2856,1.2888,1.2243,,-3.19%
2002-01-12,1.2898,1.2376,1.2951,1.2325,,7.24%
2002-01-11,1.2027,1.2019,1.2027,1.2019,,-1.43%
2002-01-10,1.2202,1.2194,1.2202,1.2194,,-2.26%
2002-01-09,1.2484,1.2476,1.2484,1.2476,,3.09%
2002-01-08,1.211,1.2103,1.211,1.2103,,-2.28%
2002-01-07,1.2392,1.2384,1.2392,1.2384,,3.43%
2002-01-06,1.1981,1.1972,1.1981,1.1972,,6.70%
2002-01-05,1.1229,1.1222,1.1229,1.1222,,-2.22%
2002-01-04,1.1484,1.1472,1.1484,1.1472,,3.08%
2002-01-03,1.1141,1.1133,1.1141,1.1133,,-2.19%
2002-01-02,1.139,1.1381,1.139,1.1381,,-0.52%
2002-01-01,1.145,1.1443,1.145,1.1443,,-2.92%
2001-01-12,1.1795,1.1787,1.1795,1.1787,,1.04%
2001-01-11,1.1674,1.1665,1.1674,1.1665,,-3.97%
2001-01-10,1.2157,1.2148,1.2157,1.2148,,-3.25%
2001-01-09,1.2565,1.2557,1.2565,1.2557,,10.53%
2001-01-08,1.1368,1.1359,1.1368,1.1359,,0.05%
2001-01-07,1.1362,1.1354,1.1362,1.1354,,4.26%
2001-01-06,1.0898,1.0888,1.0898,1.0888,,-0.96%
2001-01-05,1.1004,1.0996,1.1004,1.0996,,-2.24%
2001-01-04,1.1256,1.1247,1.1256,1.1247,,-4.84%
2001-01-03,1.1828,1.1817,1.1828,1.1817,,3.94%
2001-01-02,1.138,1.1371,1.138,1.1371,,2.55%
2001-01-01,1.1097,1.1088,1.1097,1.1088,,-0.14%
2000-01-12,1.1113,1.1104,1.1113,1.1104,,1.58%
2000-01-11,1.094,1.0932,1.094,1.0932,,2.32%
2000-01-10,1.0692,1.0683,1.0692,1.0683,,0.08%
2000-01-09,1.0683,1.0675,1.0683,1.0675,,7.32%
2000-01-08,0.9954,0.9947,0.9954,0.9947,,-3.45%
2000-01-07,1.031,1.0302,1.031,1.0302,,0.55%
2000-01-06,1.0254,1.0247,1.0254,1.0247,,-1.33%
2000-01-05,1.0392,1.0384,1.0392,1.0384,,4.19%
2000-01-04,0.9974,0.9968,0.9974,0.9968,,0.87%
2000-01-03,0.9888,0.9883,0.9888,0.9883,,1.85%
2000-01-02,0.9708,0.9702,0.9708,0.9702,,2.42%
2000-01-01,0.9479,0.9473,0.9479,0.9473,,-0.99%
